YearValue,HydroID,Rain
2008,362872,1002.56657
2009,362872,849.1270973
2010,362872,730.5455714
2011,362872,744.6127269
2012,362872,876.6546857
2013,362872,872.356759
2014,362872,1072.961373
2015,362872,777.8953264
2016,362872,808.7604937
2017,362872,610.7168594
2018,362872,933.1317769
1990,364477,642.2360089
1991,364477,730.3108203
1992,364477,718.3701618
1993,364477,782.6685868
1994,364477,1087.878854
1995,364477,817.4743313
1996,364477,687.3135662
1997,364477,690.4837529
1998,364477,860.8963653
1995,363875,820.1696111
1996,363875,688.8285781
1997,363875,691.6490296
1998,363875,861.0149644
1999,363875,1162.62847
2000,363875,1169.973793
2001,363875,1056.256206
2002,363875,995.2823616
2003,363875,821.7061907
2004,363875,726.9449412
2005,363875,574.4155322
2006,363875,949.3250299
2007,363875,840.7035007
2008,363875,997.5858423
2009,363875,847.127391
2010,363875,730.9834652
2011,363875,741.6857033
2012,363875,877.2391529
2013,363875,859.7860852
2014,363875,1072.363059
2015,363875,775.0616174
2016,363875,797.4608845
2017,363875,604.4633574
2018,363875,923.9411634
1990,363876,649.7303619
1991,363876,719.652264
1992,363876,757.8168811
1997,363364,699.9174097
1998,363364,861.2225916
1999,363364,1128.872031
2000,363364,1161.11653
2001,363364,1050.839621
2002,363364,984.4263748
2003,363364,808.8259083
2004,363364,716.9486665
2005,363364,567.189237
2006,363364,944.0196356
2007,363364,829.7928837
2008,363364,997.9840722
2009,363364,845.8805617
2010,363364,732.6114668
2011,363364,739.6777964
2012,363364,869.3233187
2013,363364,876.1631065
2014,363364,1089.277156
2015,363364,767.589309
2016,363364,800.9868158
2017,363364,648.0545403
2018,363364,934.8590233
1990,363365,649.9753009
1991,363365,699.1735768
1992,363365,776.3975155
1993,363365,791.5024299
1994,363365,1080.403639
1991,362521,675.6482845
1992,362521,765.6264355
1993,362521,779.3867785
1994,362521,1063.332057
1995,362521,812.479688
1996,362521,697.4862595
1997,362521,711.1060544
1998,362521,845.5372544
1999,362521,1100.642775
2000,362521,1123.418788
2001,362521,1020.033457
2002,362521,952.6894423
2003,362521,785.003297
2004,362521,704.1658451
2005,362521,541.3423124
2006,362521,933.0621233
2007,362521,813.9875623
2008,362521,984.077624
2009,362521,842.1903687
2010,362521,727.3467844
2011,362521,730.6523264
2012,362521,858.6491731
2013,362521,901.4693951
2014,362521,1111.926524
2015,362521,747.7306375
2016,362521,796.0896078
2017,362521,685.7299595
1999,364251,1160.469758
2000,364251,1172.965491
2001,364251,1060.422897
2002,364251,995.5201593
2003,364251,821.2877792
2004,364251,727.6749331
2005,364251,576.2958011
2006,364251,951.1851767
2007,364251,841.3259297
2008,364251,999.9800004
2009,364251,847.4863555
2010,364251,733.5357892
2011,364251,741.982875
2012,364251,877.1929825
2013,364251,853.6647829
2014,364251,1077.4701
2015,364251,777.2785922
2016,364251,808.9698578
2017,364251,616.8727021
2018,364251,934.1080203
1990,364279,644.1223833
1991,364279,687.0019236
1992,364279,812.6513563
1993,364279,804.026565
1994,364279,1079.004726
1995,364279,822.9098091
1996,364279,723.3691642
2018,364076,931.3241567
1990,364077,667.7261255
1991,364077,715.2564194
1992,364077,798.3139609
1993,364077,810.3333711
1994,364077,1093.780763
1995,364077,836.1483662
1996,364077,729.0330106
1997,364077,740.0500274
1998,364077,873.2709236
1999,364077,1113.38737
2000,364077,1143.144562
2001,364077,1028.108486
2002,364077,954.0892264
2003,364077,797.0667942
2004,364077,713.5619586
2005,364077,563.8186308
2006,364077,957.4875527
2007,364077,815.9934721
2008,364077,984.7753727
2009,364077,849.5310589
2010,364077,752.4907444
2011,364077,733.8264647
2012,364077,873.2251698
2013,364077,916.6406952
2014,364077,1112.718371
2015,364077,776.4939744
2001,363512,1063.241611
2002,363512,1002.586674
2003,363512,828.4455049
2004,363512,732.3110271
2005,363512,577.4939074
2006,363512,955.4200982
2007,363512,847.7449983
2008,363512,1000.980961
2009,363512,850.0221006
2010,363512,731.2079555
2011,363512,744.3466869
2012,363512,877.4084863
2013,363512,874.5692746
2014,363512,1072.708159
2015,363512,775.48235
2016,363512,801.0894817
2017,363512,606.5679174
2018,363512,927.6437848
1990,363537,646.596317
1991,363537,701.9218621
1992,363537,757.5528014
1993,363537,783.637646
1994,363537,1076.727609
1995,363537,813.5504971
1996,363537,697.8951482
1997,363537,705.7661091
1998,363537,858.4870025
2007,362600,815.1553686
2008,362600,985.5906645
2009,362600,841.1843876
2010,362600,727.833821
2011,362600,730.7591126
2012,362600,858.1775741
2013,362600,900.819746
2014,362600,1111.580445
2015,362600,748.7159521
2016,362600,796.4827323
2017,362600,684.7439058
2018,362600,939.9026261
1990,362684,652.9290397
1991,362684,708.6268229
1992,362684,744.9233474
1993,362684,783.3798139
1994,362684,1082.743238
1995,362684,822.2061435
1996,362684,698.6069777
1997,362684,703.4228556
1998,362684,864.2146018
1999,362684,1131.7082
2000,362684,1164.334117
2001,362684,1054.696564
2002,362684,992.2406779
2003,362684,820.0350975
2004,362684,725.6894049
1999,363537,1119.043889
2000,363537,1151.755275
2001,363537,1042.818112
2002,363537,973.2170663
2003,363537,799.9488033
2004,363537,715.2052639
2005,363537,561.2050194
2006,363537,942.8980916
2007,363537,822.544294
2008,363537,995.0446775
2009,363537,844.3378702
2010,363537,733.2668505
2011,363537,736.3878702
2012,363537,864.6480018
2013,363537,888.1625693
2014,363537,1095.362236
2015,363537,762.206741
2016,363537,798.2247482
2017,363537,661.3231754
2018,363537,937.5058594
1990,363555,650.1189718
1991,363555,699.9664016
1992,363555,774.9054615
1993,363555,791.1517587
1994,363555,1080.333607
1995,363555,818.6655751
1996,363555,706.2545907
1993,363876,788.8052755
1994,363876,1086.177308
1995,363876,811.5697382
1996,363876,690.7031358
1997,363876,700.5548394
1998,363876,865.0219716
1999,363876,1129.356493
2000,363876,1161.008684
2001,363876,1048.679712
2002,363876,978.1673057
2003,363876,803.6259603
2004,363876,711.5310726
2005,363876,565.438158
2006,363876,937.8927426
2007,363876,822.6119575
2008,363876,996.6512518
2009,363876,844.7372867
2010,363876,735.8026872
2011,363876,740.5542308
2012,363876,874.1870061
2013,363876,866.7313826
2014,363876,1084.128361
2015,363876,770.748551
2016,363876,797.4863231
2017,363876,633.1758836
2018,363876,927.4717121
1990,363877,655.1963623
1999,364477,1158.560604
2000,364477,1166.561676
2001,364477,1053.319008
2002,364477,990.9035058
2003,364477,817.5277959
2004,364477,723.8718457
2005,364477,573.1710113
2006,364477,945.5013048
2007,364477,836.9461509
2008,364477,994.8466941
2009,364477,843.7821692
2010,364477,731.068969
2011,364477,739.0109078
2012,364477,876.3781046
2013,364477,853.9126277
2014,364477,1071.673525
2015,364477,774.6053386
2016,364477,795.8995256
2017,364477,604.0252241
2018,364477,923.5315848
1990,364539,645.4027959
1991,364539,730.8766134
1992,364539,728.0987884
1993,364539,784.3998557
1994,364539,1090.607687
1995,364539,817.1804007
1996,364539,688.5250417
1995,363365,819.1618336
1996,363365,706.9835838
1997,363365,718.0915998
1998,363365,858.1333883
1999,363365,1108.131469
2000,363365,1140.042866
2001,363365,1029.378461
2002,363365,957.2309224
2003,363365,789.465374
2004,363365,708.1651441
2005,363365,552.4556654
2006,363365,943.6276823
2007,363365,811.9783039
2008,363365,987.9275256
2009,363365,840.7741849
2010,363365,736.6808109
2011,363365,731.6252323
2012,363365,862.8574387
2013,363365,900.9820705
2014,363365,1106.635386
2015,363365,760.9539318
2016,363365,801.3462617
2017,363365,672.576371
2018,363365,942.560371
1990,363366,649.9753009
1991,363366,699.1735768
1992,363366,776.3975155
2016,364077,812.5060938
2017,364077,678.4628745
2018,364077,951.6015454
1990,364092,646.0616084
1991,364092,695.0719399
1992,364092,801.359105
1993,364092,799.3349533
1994,364092,1081.244729
1995,364092,817.5946366
1996,364092,713.979723
1997,364092,730.7484325
1998,364092,850.6439375
1999,364092,1094.020086
2000,364092,1124.910007
2001,364092,1012.699249
2002,364092,931.4456036
2003,364092,768.5095526
2004,364092,693.9914223
2005,364092,530.3632989
2006,364092,938.0863039
2007,364092,796.7619594
2008,364092,961.2796555
2009,364092,821.382222
2010,364092,730.7591126
2011,364092,708.385872
2012,364092,854.4525522
2013,364092,903.7178954
2005,362684,578.1081987
2006,362684,951.7645715
2007,362684,838.7291576
2008,362684,999.7200784
2009,362684,852.7766407
2010,362684,736.8762343
2011,362684,743.6934793
2012,362684,873.3624454
2013,362684,879.3837279
2014,362684,1092.537966
2015,362684,770.7010297
2016,362684,808.3290222
2017,362684,654.7502128
2018,362684,944.4297533
1990,362685,650.6858229
1991,362685,706.4641469
1992,362685,745.8011396
1993,362685,782.3012173
1994,362685,1080.894116
1995,362685,820.2503404
1996,362685,697.788012
1997,362685,702.9580475
1998,362685,862.4704604
1999,362685,1129.535083
2000,362685,1162.061031
2001,362685,1053.208072
2002,362685,989.8441985
1997,364279,742.3353871
1998,364279,845.7374831
1999,364279,1089.751972
2000,364279,1116.071429
2001,364279,1006.785736
2002,364279,923.7192632
2003,364279,765.6850584
2004,364279,692.6071117
2005,364279,521.9315643
2006,364279,938.9671362
2007,364279,793.6130026
2008,364279,949.7217315
2009,364279,815.5409483
2010,364279,730.097541
2011,364279,697.5446429
2012,364279,855.7247989
2013,364279,909.5208644
2014,364279,1112.396547
2015,364279,761.1508601
2016,364279,793.2982167
2017,364279,666.7022241
2018,364279,934.1778301
1990,364315,641.8402845
1991,364315,732.3110271
1992,364315,717.0103536
1993,364315,780.6157497
1994,364315,1085.257857
1997,363555,717.0823354
1998,363555,858.5164835
1999,363555,1109.336173
2000,363555,1141.396156
2001,363555,1030.60909
2002,363555,958.5522028
2003,363555,790.513834
2004,363555,708.8679379
2005,363555,553.6240229
2006,363555,943.716734
2007,363555,812.7834582
2008,363555,988.7089439
2009,363555,841.0994852
2010,363555,736.6156929
2011,363555,732.1180174
2012,363555,863.4087377
2013,363555,899.5718038
2014,363555,1105.265485
2015,363555,761.2783386
2016,363555,801.2178511
2017,363555,671.0778853
2018,363555,942.0453689
1990,363556,641.7084847
1991,363556,689.151379
1992,363556,788.6435331
1993,363556,794.2433244
1994,363556,1075.130091
1991,363877,713.2565869
1992,363877,777.4840616
1993,363877,792.9836804
1994,363877,1092.370882
1995,363877,818.1699175
1996,363877,706.6538527
1997,363877,714.7554107
1998,363877,868.8852203
1999,363877,1120.950566
2000,363877,1152.976987
2001,363877,1041.146094
2002,363877,966.2956092
2003,363877,795.0136742
2004,363877,714.2142929
2005,363877,559.998208
2006,363877,941.9743783
2007,363877,818.5985593
2008,363877,996.3136395
2009,363877,846.439031
2010,363877,742.7985679
2011,363877,738.7706856
2012,363877,866.581164
2013,363877,898.8764045
2014,363877,1095.842374
2015,363877,770.8079609
2016,363877,798.3522011
2017,363877,650.6604203
1995,364315,812.2948955
1996,364315,686.8414907
1997,364315,688.8950124
1998,364315,859.9339571
1999,364315,1153.535587
2000,364315,1160.685269
2001,364315,1046.550569
2002,364315,984.911161
2003,364315,812.5457057
2004,364315,721.022121
2005,364315,571.2392464
2006,364315,941.1233248
2007,364315,832.182148
2008,364315,992.2997539
2009,364315,843.7679301
2010,364315,730.3214875
2011,364315,738.5415282
2012,364315,875.8254655
2013,364315,856.9567751
2014,364315,1071.329091
2015,364315,772.8930934
2016,364315,787.9599716
2017,364315,600.1752512
2018,364315,916.7751517
1990,364334,647.4000414
1991,364334,728.0351787
1992,364334,735.1643828
2018,362521,940.2914904
1990,364799,649.1483174
1991,364799,723.1808386
1992,364799,759.6359824
1993,364799,788.0344844
1994,364799,1083.634945
1995,364799,803.3806257
1996,364799,688.8001102
1997,364799,697.1167252
1998,364799,863.542944
1999,364799,1122.762895
2000,364799,1152.658029
2001,364799,1042.252934
2002,364799,967.7169621
2003,364799,794.2811755
2004,364799,706.1448727
2005,364799,561.5642935
2006,364799,933.6893802
2007,364799,815.2351138
2008,364799,989.7070467
2009,364799,834.0700953
2010,364799,731.2293428
2011,364799,729.8950411
2012,364799,868.5229898
2013,364799,866.295892
2014,364799,1075.245694
2015,364799,767.8958119
1993,364334,785.3238676
1994,364334,1090.869423
1995,364334,819.390046
1996,364334,692.2043941
1997,364334,694.7532237
1998,364334,865.8008658
1999,364334,1155.668554
2000,364334,1170.740845
2001,364334,1058.290649
2002,364334,991.9060467
2003,364334,817.7283506
2004,364334,725.973894
2005,364334,576.4951401
2006,364334,947.4541906
2007,364334,838.9402507
2008,364334,1000.180032
2009,364334,848.1044865
2010,364334,735.1103401
2011,364334,741.5757
2012,364334,878.4412938
2013,364334,857.2653236
2014,364334,1080.613789
2015,364334,778.8647268
2016,364334,808.9436813
2017,364334,618.039332
2018,364334,934.5794393
1990,364335,647.4000414
2003,362685,816.6865394
2004,362685,723.987142
2005,362685,574.7060379
2006,362685,949.7578118
2007,362685,836.5820603
2008,362685,998.9610805
2009,362685,851.3681486
2010,362685,735.5320839
2011,362685,742.4676655
2012,362685,871.0497892
2013,362685,880.8089349
2014,362685,1093.135111
2015,362685,768.7695075
2016,362685,805.9446477
2017,362685,656.288557
2018,362685,942.9692215
1990,364894,652.000991
1991,364894,737.6589655
1992,364894,744.6792666
1993,364894,787.4883845
1994,364894,1094.69075
1995,364894,813.9875623
1996,364894,690.9608502
1997,364894,697.2528239
1998,364894,871.9308036
1999,364894,1146.89421
2000,364894,1158.104415
1993,363366,791.5024299
1994,363366,1080.403639
1995,363366,819.1618336
1996,363366,706.9835838
1997,363366,718.0915998
1998,363366,858.1333883
1999,363366,1108.131469
2000,363366,1140.042866
2001,363366,1029.378461
2002,363366,957.2309224
2003,363366,789.465374
2004,363366,708.1651441
2005,363366,552.4556654
2006,363366,943.6276823
2007,363366,811.9783039
2008,363366,987.9275256
2009,363366,840.7741849
2010,363366,736.6808109
2011,363366,731.6252323
2012,363366,862.8574387
2013,363366,900.9820705
2014,363366,1106.635386
2015,363366,760.9539318
2016,363366,801.3462617
2017,363366,672.576371
2018,363366,942.560371
1990,365131,640.8941756
2014,364092,1106.439478
2015,364092,759.832229
2016,364092,789.8020756
2017,364092,659.7785783
2018,364092,926.6294779
1990,364130,666.93344
1991,364130,717.6381095
1992,364130,802.1561959
1993,364130,809.2317154
1994,364130,1094.499048
1995,364130,829.5863682
1996,364130,725.7736747
1997,364130,737.9638103
1998,364130,872.2197994
1999,364130,1108.868732
2000,364130,1140.693085
2001,364130,1025.514808
2002,364130,946.1275001
2003,364130,788.4942913
2004,364130,706.7937011
2005,364130,557.245868
2006,364130,949.7578118
2007,364130,808.420508
2008,364130,975.1340809
2009,364130,837.2825159
2010,364130,747.551768
2011,364130,722.3345854
1995,363556,816.9934641
1996,363556,710.0255609
1997,363556,724.921346
1998,363556,849.9065103
1999,363556,1098.273514
2000,363556,1124.227094
2001,363556,1016.012355
2002,363556,939.5493921
2003,363556,775.8674198
2004,363556,699.4670061
2005,363556,536.141284
2006,363556,939.6729938
2007,363556,804.1817451
2008,363556,973.9943508
2009,363556,828.6789201
2010,363556,731.6680568
2011,363556,717.164618
2012,363556,856.7805614
2013,363556,903.47295
2014,363556,1111.308677
2015,363556,754.4778259
2016,363556,796.4066134
2017,363556,676.3062856
2018,363556,938.4384384
1990,363585,651.3385006
1991,363585,706.1648189
1992,363585,764.6896889
1997,364539,692.6742768
1998,364539,865.0070066
1999,364539,1156.898586
2000,364539,1166.48003
2001,364539,1055.386694
2002,364539,989.5699329
2003,364539,816.9133745
2004,364539,722.6164496
2005,364539,574.7522818
2006,364539,945.9842967
2007,364539,836.9321415
2008,364539,996.1548423
2009,364539,843.3267554
2010,364539,733.5357892
2011,364539,737.2891353
2012,364539,876.3934656
2013,364539,853.9272112
2014,364539,1076.032453
2015,364539,775.9517048
2016,364539,799.9744008
2017,364539,608.7909412
2018,364539,930.2498651
1990,364634,665.8853612
1991,364634,725.1526446
1992,364634,791.9537499
1993,364634,802.0789887
1994,364634,1102.025523
2018,363877,933.2362768
1990,363878,667.5389175
1991,363878,720.5960771
1992,363878,790.9390028
1993,363878,806.633756
1994,363878,1099.577762
1995,363878,832.5008325
1996,363878,724.2598065
1997,363878,732.2895766
1998,363878,877.8089888
1999,363878,1121.025963
2000,363878,1151.622636
2001,363878,1036.570197
2002,363878,963.7068018
2003,363878,800.6276921
2004,363878,718.2360124
2005,363878,568.5242248
2006,363878,954.5445868
2007,363878,821.0585086
2008,363878,994.2927596
2009,363878,854.0147232
2010,363878,753.4205292
2011,363878,740.9822461
2012,363878,873.7592618
2013,363878,915.0135422
2014,363878,1105.656539
2015,363878,780.1042219
1991,364335,728.0351787
1992,364335,735.1643828
1993,364335,785.3238676
1994,364335,1090.869423
1995,364335,819.390046
1996,364335,692.2043941
1997,364335,694.7532237
1998,364335,865.8008658
1999,364335,1155.668554
2000,364335,1170.740845
2001,364335,1058.290649
2002,364335,991.9060467
2003,364335,817.7283506
2004,364335,725.973894
2005,364335,576.4951401
2006,364335,947.4541906
2007,364335,838.9402507
2008,364335,1000.180032
2009,364335,848.1044865
2010,364335,735.1103401
2011,364335,741.5757
2012,364335,878.4412938
2013,364335,857.2653236
2014,364335,1080.613789
2015,364335,778.8647268
2016,364335,808.9436813
2017,364335,618.039332
2016,364799,790.6513386
2017,364799,625.101579
2018,364799,920.7424867
1990,364816,650.4149647
1991,364816,704.2352709
1992,364816,799.91041
1993,364816,797.2955734
1994,364816,1082.64946
1995,364816,809.6117102
1996,364816,708.9282423
1997,364816,725.3840909
1998,364816,855.2856654
1999,364816,1092.657343
2000,364816,1126.963734
2001,364816,1014.919314
2002,364816,927.5749481
2003,364816,764.8885557
2004,364816,688.913996
2005,364816,532.1356733
2006,364816,929.5926525
2007,364816,790.5263324
2008,364816,955.4200982
2009,364816,809.0222158
2010,364816,727.6219858
2011,364816,697.8756665
2012,364816,841.5241686
2013,364816,891.7742741
1993,363585,788.81772
1994,363585,1080.590435
1995,363585,815.1819486
1996,363585,701.2917795
1997,363585,710.0356438
1998,363585,861.7272461
1999,363585,1118.243017
2000,363585,1151.383964
2001,363585,1039.609107
2002,363585,968.0916976
2003,363585,797.8808285
2004,363585,714.0918893
2005,363585,562.037724
2006,363585,944.2870633
2007,363585,818.6923845
2008,363585,994.609218
2009,363585,843.6825054
2010,363585,736.4637954
2011,363585,735.8676616
2012,363585,867.4381083
2013,363585,889.853886
2014,363585,1095.218277
2015,363585,764.1170627
2016,363585,800.2048524
2017,363585,659.5522959
2018,363585,937.9455241
1990,365305,704.9402211
1991,365131,735.1427647
1992,365131,725.1421279
1993,365131,776.1805706
1994,365131,1077.330805
1995,365131,793.5500254
1996,365131,679.8281394
1997,365131,682.9761368
1998,365131,859.653044
1999,365131,1132.9134
2000,365131,1142.595978
2001,365131,1026.862729
2002,365131,960.7809227
2003,365131,791.0265943
2004,365131,706.1349
2005,365131,564.5061136
2006,365131,924.9838128
2007,365131,813.5504971
2008,365131,972.7247967
2009,365131,826.8289456
2010,365131,727.2938849
2011,365131,722.0008086
2012,365131,866.2358587
2013,365131,848.7955591
2014,365131,1064.577256
2015,365131,764.6662996
2016,365131,768.9823288
2017,365131,593.704359
2012,364130,863.4683798
2013,364130,909.8187641
2014,364130,1100.110011
2015,364130,776.7834949
2016,364130,801.821739
2017,364130,659.2392379
2018,364130,931.3241567
1990,364177,686.5774116
1991,364177,732.7188265
1992,364177,807.9371748
1993,364177,824.198467
1994,364177,1106.635386
1995,364177,852.514919
1996,364177,746.2129692
1997,364177,754.6030788
1998,364177,890.6464312
1999,364177,1124.404066
2000,364177,1153.668666
2001,364177,1034.703971
2002,364177,962.8716685
2003,364177,813.1932472
2004,364177,724.5431755
2005,364177,584.0643873
2006,364177,972.5166787
2007,364177,825.9002313
2008,364177,992.733193
2009,364177,865.8308513
2016,363878,809.9133393
2017,363878,665.9651833
2018,363878,946.3423867
1990,363904,647.4587245
1991,363904,711.0150451
1992,363904,756.6700465
1993,363904,784.0431537
1994,363904,1081.291495
1995,363904,812.1101871
1996,363904,693.5486108
1997,363904,700.7119233
1998,363904,862.0541025
1999,363904,1127.751714
2000,363904,1160.119724
2001,363904,1049.824679
2002,363904,978.8950233
2003,363904,803.9877794
2004,363904,713.460139
2005,363904,563.1835641
2006,363904,940.539117
2007,363904,824.7150609
2008,363904,997.6853699
2009,363904,844.1668074
2010,363904,734.0958142
2011,363904,739.0109078
2012,363904,868.4173961
2013,363904,875.7487652
2014,364816,1084.222396
2015,364816,762.8114178
2016,364816,778.5857768
2017,364816,634.7594262
2018,364816,898.7471465
1990,364817,655.9097468
1991,364817,703.4426483
1992,364817,811.1484239
1993,364817,804.7512514
1994,364817,1085.587737
1995,364817,818.3707874
1996,364817,719.6315486
1997,364817,738.1272236
1998,364817,855.5930115
1999,364817,1091.5124
2000,364817,1126.430567
2001,364817,1012.945443
2002,364817,925.5659836
2003,364817,766.5419758
2004,364817,690.7317612
2005,364817,531.2254308
2006,364817,935.1212852
2007,364817,788.506726
2008,364817,948.1548906
2009,364817,808.6950896
2010,364817,731.0903481
2011,364817,692.8662491
2018,364335,934.5794393
1990,364362,647.4000414
1991,364362,728.0351787
1992,364362,735.1643828
1993,364362,785.3238676
1994,364362,1090.869423
1995,364362,819.390046
1996,364362,692.2043941
1997,364362,694.7532237
1998,364362,865.8008658
1999,364362,1155.668554
2000,364362,1170.740845
2001,364362,1058.290649
2002,364362,991.9060467
2003,364362,817.7283506
2004,364362,725.973894
2005,364362,576.4951401
2006,364362,947.4541906
2007,364362,838.9402507
2008,364362,1000.180032
2009,364362,848.1044865
2010,364362,735.1103401
2011,364362,741.5757
2012,364362,878.4412938
2013,364362,857.2653236
2014,364362,1080.613789
2015,364362,778.8647268
1991,365305,758.0006974
1992,365305,789.2659826
1993,365305,824.1305423
1994,365305,1120.548621
1995,365305,846.8834688
1996,365305,739.8310226
1997,365305,739.4371404
1998,365305,908.2652134
1999,365305,1146.263182
2000,365305,1170.768258
2001,365305,1052.166411
2002,365305,980.5844283
2003,365305,828.9811821
2004,365305,737.6698485
2005,365305,618.2609556
2006,365305,968.6543454
2007,365305,837.6191513
2008,365305,1000.20004
2009,365305,860.9556608
2010,365305,781.8852818
2011,365305,746.1350206
2012,365305,898.9895358
2013,365305,902.152536
2014,365305,1088.234014
2015,365305,799.8720205
2016,365305,819.8468526
2017,365305,659.5783975
2001,364894,1050.707126
2002,364894,983.5356138
2003,364894,809.0876727
2004,364894,719.5590542
2005,364894,576.7544871
2006,364894,940.114694
2007,364894,833.4722454
2008,364894,993.9765024
2009,364894,845.7517888
2010,364894,741.2458861
2011,364894,737.3217525
2012,364894,878.4567272
2013,364894,865.1417102
2014,364894,1085.422772
2015,364894,777.5807906
2016,364894,798.3649486
2017,364894,615.0137148
2018,364894,933.7242526
1990,364918,657.8687683
1991,364918,741.487721
1992,364918,756.5784496
1993,364918,793.0465677
1994,364918,1099.263493
1995,364918,819.4571916
1996,364918,693.5582311
1997,364918,701.823337
1998,364918,874.6151693
2010,364177,769.4675285
2011,364177,745.7566447
2012,364177,886.5405415
2013,364177,929.247124
2014,364177,1117.19361
2015,364177,792.22981
2016,364177,827.2119648
2017,364177,686.8226212
2018,364177,965.7170449
1990,364178,671.9436642
1991,364178,719.1761118
1992,364178,805.4642696
1993,364178,815.1819486
1994,364178,1097.477996
1995,364178,839.8562166
1996,364178,734.484025
1997,364178,745.8901453
1998,364178,876.2245238
1999,364178,1113.436957
2000,364178,1143.32754
2001,364178,1026.77838
2002,364178,951.565325
2003,364178,797.0540881
2004,364178,713.5110452
2005,364178,564.7228905
2006,364178,960.0614439
2007,364178,815.394651
2018,365131,907.8529278
1990,365146,641.9144456
1991,365146,736.7785096
1992,365146,721.5527816
1993,365146,775.8674198
1994,365146,1079.074586
1995,365146,794.7862025
1996,365146,682.8642056
1997,365146,684.7814178
1998,365146,858.4427848
1999,365146,1135.254183
2000,365146,1142.517652
2001,365146,1027.91826
2002,365146,963.483958
2003,365146,793.9784673
2004,365146,709.199739
2005,365146,565.4445525
2006,365146,926.6809993
2007,365146,815.8603247
2008,365146,979.0675361
2009,365146,835.7011533
2010,365146,729.2775776
2011,365146,729.9802905
2012,365146,870.5796319
2013,365146,853.6356342
2014,365146,1067.509287
2015,365146,767.5775253
1995,364634,821.9358233
1996,364634,712.7990192
1997,364634,721.7506784
1998,364634,879.1517943
1999,364634,1117.468264
2000,364634,1148.553971
2001,364634,1036.484245
2002,364634,958.5705796
2003,364634,793.4115108
2004,364634,710.8937356
2005,364634,564.4869942
2006,364634,940.3091737
2007,364634,814.6772249
2008,364634,986.660352
2009,364634,838.7291576
2010,364634,746.7256082
2011,364634,727.1563823
2012,364634,863.692111
2013,364634,899.847026
2014,364634,1089.016183
2015,364634,778.6100254
2016,364634,798.5944737
2017,364634,644.7453256
2018,364634,927.8331385
1990,365569,740.0062161
1991,365569,786.5097842
1992,365569,825.1097396
2014,363904,1088.518309
2015,363904,766.600739
2016,363904,798.0718584
2017,363904,645.5444522
2018,363904,931.3241567
1990,363919,657.9726547
1991,363919,716.8869899
1992,363919,775.5064057
1993,363919,788.0344844
1994,363919,1086.082933
1995,363919,816.7665844
1996,363919,698.8999315
1997,363919,708.4360566
1998,363919,869.141983
1999,363919,1127.929798
2000,363919,1161.386231
2001,363919,1051.856527
2002,363919,971.3830552
2003,363919,803.6388768
2004,363919,714.173487
2005,363919,565.2655618
2006,363919,939.8849581
2007,363919,820.3445447
2008,363919,999.0808456
2009,363919,848.2195871
2010,363919,745.2564427
2011,363919,742.5117688
2012,364817,846.1668641
2013,364817,900.7386057
2014,364817,1092.394748
2015,364817,768.0491551
2016,364817,784.6706737
2017,364817,641.042078
2018,364817,907.1775891
1990,364837,651.2027715
1991,364837,730.0655599
1992,364837,748.6486891
1993,364837,786.7201636
1994,364837,1092.514093
1995,364837,814.5179683
1996,364837,691.7925729
1997,364837,696.9223907
1998,364837,868.1309141
1999,364837,1145.842882
2000,364837,1163.35885
2001,364837,1052.853232
2002,364837,985.5712371
2003,364837,811.51705
2004,364837,719.207146
2005,364837,575.1291165
2006,364837,943.4496292
2007,364837,832.542418
2008,364837,996.9692136
2009,364837,846.9265037
2016,364362,808.9436813
2017,364362,618.039332
2018,364362,934.5794393
1990,364372,641.9803811
1991,364372,729.8311171
1992,364372,716.7122973
1993,364372,782.9014327
1994,364372,1088.328762
1995,364372,819.2289417
1996,364372,687.6727778
1997,364372,690.7985631
1998,364372,860.4667171
1999,364372,1160.658325
2000,364372,1168.388092
2001,364372,1055.030385
2002,364372,993.2656588
2003,364372,819.5243481
2004,364372,725.3419988
2005,364372,573.6049927
2006,364372,946.9876323
2007,364372,838.6869517
2008,364372,996.0953064
2009,364372,844.880027
2010,364372,731.068969
2011,364372,740.2910825
2012,364372,876.9160616
2013,364372,854.3211564
2018,365305,973.9943508
1990,365306,679.4586074
1991,365306,732.4934076
1992,365306,807.0894739
1993,365306,815.1420793
1994,365306,1106.34155
1995,365306,830.5509875
1996,365306,725.6472774
1997,365306,733.0196009
1998,365306,888.8730867
1999,365306,1115.79746
2000,365306,1149.055476
2001,365306,1035.4325
2002,365306,952.6349884
2003,365306,798.9262431
2004,365306,709.8340408
2005,365306,571.6441629
2006,365306,944.3584029
2007,365306,813.4181457
2008,365306,981.932443
2009,365306,836.9041243
2010,365306,755.5266776
2011,365306,719.3934075
2012,365306,861.2077578
2013,365306,903.7505648
2014,365306,1088.755335
2015,365306,786.6706525
2014,364372,1071.39796
2015,364372,775.00155
2016,364372,797.28286
2017,364372,604.1784985
2018,364372,923.7704615
1990,364383,641.6179037
1991,364383,731.7430119
1992,364383,719.4555161
1993,364383,781.0303352
1994,364383,1084.998807
1995,364383,811.5433932
1996,364383,685.4855294
1997,364383,688.3449434
1998,364383,860.377878
1999,364383,1152.100279
2000,364383,1160.281252
2001,364383,1046.331562
2002,364383,983.3421834
2003,364383,810.8590241
2004,364383,719.3623572
